petal_height,petal_width,opening_degree,layer_index,curvature_intensity,bone_root_start_x,bone_root_start_y,bone_root_end_x,bone_root_end_y,bone_middle_start_x,bone_middle_start_y,bone_middle_end_x,bone_middle_end_y,bone_left_start_x,bone_left_start_y,bone_left_end_x,bone_left_end_y,bone_right_start_x,bone_right_start_y,bone_right_end_x,bone_right_end_y
2.738066,1.279545,0.057049,2,0.807305,0.0,0.0,0.0,0.810056,0.0,0.82142,0.0,1.751517,0.0,1.779743,-0.289073,2.562514,0.0,1.779743,0.27671,2.476755
1.435536,0.338702,0.434283,2,0.626325,0.0,0.0,0.0,0.436924,0.0,0.430661,0.0,0.942209,0.0,0.933098,-0.098795,1.296038,0.0,0.933098,0.099135,1.314893
2.215529,1.037563,0.711825,2,1.417777,0.0,0.0,0.0,0.685214,0.0,0.664659,0.0,1.511266,0.0,1.440094,-0.422952,1.974528,0.0,1.440094,0.390085,1.86494
2.675934,1.358672,0.744039,2,0.534365,0.0,0.0,0.0,0.814804,0.0,0.80278,0.0,1.800353,0.0,1.739357,-0.482781,2.421391,0.0,1.739357,0.508776,2.356786
0.769759,1.495515,0.806283,0,1.067607,0.0,0.0,0.0,0.194844,0.0,0.184742,0.0,0.38147,0.0,0.400275,-0.573514,0.553687,0.0,0.400275,0.594114,0.577966
2.056899,0.449265,0.378511,1,0.709631,0.0,0.0,0.0,0.544579,0.0,0.555363,0.0,1.167116,0.0,1.203286,-0.130597,1.674264,0.0,1.203286,0.135733,1.709073
2.589036,0.721755,0.835859,0,1.248618,0.0,0.0,0.0,0.612493,0.0,0.621369,0.0,1.332884,0.0,1.346299,-0.280839,1.827909,0.0,1.346299,0.305449,1.877924
1.145709,0.341312,0.182453,1,0.953669,0.0,0.0,0.0,0.308318,0.0,0.309341,0.0,0.677554,0.0,0.67024,-0.087089,0.945111,0.0,0.67024,0.089595,0.910441
2.298374,1.49959,0.830389,2,1.369444,0.0,0.0,0.0,0.677282,0.0,0.689512,0.0,1.495271,0.0,1.493943,-0.616288,2.056197,0.0,1.493943,0.615021,1.932662
1.532515,1.100817,0.390676,0,1.033398,0.0,0.0,0.0,0.366739,0.0,0.367804,0.0,0.77768,0.0,0.796908,-0.328195,1.086338,0.0,0.796908,0.322557,1.046688
3.654619,0.818626,0.904768,2,0.508207,0.0,0.0,0.0,1.061769,0.0,1.096386,0.0,2.354832,0.0,2.375502,-0.326899,3.158132,0.0,2.375502,0.335936,3.344625
3.660923,1.243655,0.328283,2,1.321776,0.0,0.0,0.0,1.060934,0.0,1.098277,0.0,2.406715,0.0,2.3796,-0.380153,3.193501,0.0,2.3796,0.371361,3.397186
0.578347,1.410233,0.316809,2,0.585566,0.0,0.0,0.0,0.175936,0.0,0.173504,0.0,0.374791,0.0,0.375925,-0.391088,0.480869,0.0,0.375925,0.391579,0.528652
1.965109,1.047664,0.169197,0,0.57267,0.0,0.0,0.0,0.470457,0.0,0.471626,0.0,1.029515,0.0,1.021857,-0.254973,1.437532,0.0,1.021857,0.255519,1.459396
1.653328,1.313576,0.499641,0,0.589045,0.0,0.0,0.0,0.407777,0.0,0.396799,0.0,0.868729,0.0,0.85973,-0.407174,1.220873,0.0,0.85973,0.405438,1.194423
3.736721,0.956327,0.262915,0,1.068891,0.0,0.0,0.0,0.871856,0.0,0.896813,0.0,1.867587,0.0,1.943095,-0.262603,2.72817,0.0,1.943095,0.269074,2.708659
3.579356,1.290482,0.616166,1,0.760466,0.0,0.0,0.0,0.984429,0.0,0.966426,0.0,2.085254,0.0,2.093923,-0.450243,2.900895,0.0,2.093923,0.441556,2.850644
2.688786,0.665561,0.927041,0,0.530168,0.0,0.0,0.0,0.652854,0.0,0.645309,0.0,1.383725,0.0,1.398169,-0.28016,1.977687,0.0,1.398169,0.266351,2.03816
3.275092,0.700908,0.923656,2,0.615832,0.0,0.0,0.0,0.980164,0.0,0.982528,0.0,2.203215,0.0,2.12881,-0.284098,2.96514,0.0,2.12881,0.296004,2.731942
2.729548,0.518209,0.39753,0,0.942465,0.0,0.0,0.0,0.660971,0.0,0.655092,0.0,1.516787,0.0,1.419365,-0.161049,1.933545,0.0,1.419365,0.166988,2.039846
0.891591,0.237586,0.827856,2,1.454138,0.0,0.0,0.0,0.25581,0.0,0.267477,0.0,0.580656,0.0,0.579534,-0.096791,0.774647,0.0,0.579534,0.099513,0.813361
3.562424,0.422683,0.793032,0,0.546733,0.0,0.0,0.0,0.837196,0.0,0.854982,0.0,1.833643,0.0,1.85246,-0.170235,2.534788,0.0,1.85246,0.168513,2.497907
1.301259,1.413705,0.912669,0,1.370795,0.0,0.0,0.0,0.305734,0.0,0.312302,0.0,0.675619,0.0,0.676654,-0.621492,0.917702,0.0,0.676654,0.609258,0.913098
1.626632,0.634733,0.50346,0,1.205196,0.0,0.0,0.0,0.384305,0.0,0.390392,0.0,0.829971,0.0,0.845849,-0.223917,1.186851,0.0,0.845849,0.212131,1.157278
0.612217,1.210263,0.47629,2,1.042713,0.0,0.0,0.0,0.185005,0.0,0.183665,0.0,0.390005,0.0,0.397941,-0.401219,0.582111,0.0,0.397941,0.407321,0.538548
3.52991,0.331521,0.97056,2,0.577693,0.0,0.0,0.0,1.07784,0.0,1.058973,0.0,2.278112,0.0,2.294441,-0.139096,3.280313,0.0,2.294441,0.133528,3.091927
1.413162,0.308761,0.345897,1,0.671937,0.0,0.0,0.0,0.378695,0.0,0.381554,0.0,0.860837,0.0,0.8267,-0.087083,1.13121,0.0,0.8267,0.085093,1.162511
2.316039,0.653981,0.289377,2,0.708902,0.0,0.0,0.0,0.701749,0.0,0.694812,0.0,1.524181,0.0,1.505425,-0.181845,2.082679,0.0,1.505425,0.179485,2.101259
1.993565,1.453169,0.177123,1,1.019105,0.0,0.0,0.0,0.546449,0.0,0.538262,0.0,1.183494,0.0,1.166235,-0.369563,1.598413,0.0,1.166235,0.384285,1.54794
2.534991,1.107979,0.229963,2,0.907424,0.0,0.0,0.0,0.764462,0.0,0.760497,0.0,1.676605,0.0,1.647744,-0.298421,2.285108,0.0,1.647744,0.290427,2.253859
1.655625,0.414038,0.658868,2,1.319885,0.0,0.0,0.0,0.482413,0.0,0.496687,0.0,1.104138,0.0,1.076156,-0.154515,1.482611,0.0,1.076156,0.160103,1.506439
3.31783,0.245732,0.701592,0,0.576811,0.0,0.0,0.0,0.784276,0.0,0.796279,0.0,1.738474,0.0,1.725272,-0.087568,2.4201,0.0,1.725272,0.085988,2.360866
3.552702,0.922891,0.381351,1,1.35718,0.0,0.0,0.0,0.948997,0.0,0.95923,0.0,2.052598,0.0,2.078331,-0.278424,2.751142,0.0,2.078331,0.283335,2.848206
1.038382,1.131043,0.941118,0,0.511125,0.0,0.0,0.0,0.237406,0.0,0.249212,0.0,0.541681,0.0,0.539959,-0.46049,0.781729,0.0,0.539959,0.471276,0.725495
3.238934,0.760527,0.194696,1,1.351762,0.0,0.0,0.0,0.86572,0.0,0.874512,0.0,1.931491,0.0,1.894777,-0.204096,2.659345,0.0,1.894777,0.208137,2.694475
1.742281,0.862979,0.669599,2,0.690956,0.0,0.0,0.0,0.538656,0.0,0.522684,0.0,1.131319,0.0,1.132483,-0.296756,1.597791,0.0,1.132483,0.312685,1.619798
2.974444,0.62864,0.972057,1,1.346295,0.0,0.0,0.0,0.847149,0.0,0.8031,0.0,1.778111,0.0,1.74005,-0.299317,2.457703,0.0,1.74005,0.27617,2.308781
3.316883,0.915917,0.199357,1,0.676475,0.0,0.0,0.0,0.9292,0.0,0.895559,0.0,1.887667,0.0,1.940377,-0.234128,2.735423,0.0,1.940377,0.249211,2.712138
3.39514,1.238338,0.647766,0,0.91519,0.0,0.0,0.0,0.779211,0.0,0.814834,0.0,1.779244,0.0,1.765473,-0.438897,2.332927,0.0,1.765473,0.448893,2.44475
0.672655,0.212114,0.496286,2,1.427026,0.0,0.0,0.0,0.196135,0.0,0.201797,0.0,0.446909,0.0,0.437226,-0.072193,0.615304,0.0,0.437226,0.074586,0.599028
1.549425,0.639893,0.913909,1,0.695756,0.0,0.0,0.0,0.411918,0.0,0.418345,0.0,0.896644,0.0,0.906413,-0.263448,1.290756,0.0,0.906413,0.256186,1.27042
1.597329,0.845527,0.193386,1,1.380157,0.0,0.0,0.0,0.429151,0.0,0.431279,0.0,0.939884,0.0,0.934437,-0.223381,1.307585,0.0,0.934437,0.224952,1.260828
1.729878,0.628171,0.09185,1,0.566658,0.0,0.0,0.0,0.459457,0.0,0.467067,0.0,1.020599,0.0,1.011979,-0.15437,1.404121,0.0,1.011979,0.15135,1.436747
0.941017,1.302044,0.667149,1,1.315926,0.0,0.0,0.0,0.249777,0.0,0.254075,0.0,0.532695,0.0,0.550495,-0.485732,0.745192,0.0,0.550495,0.499075,0.783486
3.922504,0.274509,0.123284,0,1.001832,0.0,0.0,0.0,0.98028,0.0,0.941401,0.0,1.985463,0.0,2.039702,-0.070766,2.790013,0.0,2.039702,0.065294,2.844006
0.812756,1.273464,0.465519,1,0.579724,0.0,0.0,0.0,0.22151,0.0,0.219444,0.0,0.507562,0.0,0.475462,-0.403162,0.694859,0.0,0.475462,0.402138,0.638353
1.682549,1.274426,0.852154,0,1.106976,0.0,0.0,0.0,0.392553,0.0,0.403812,0.0,0.851705,0.0,0.874925,-0.504619,1.15703,0.0,0.874925,0.513011,1.168281
1.985634,0.752119,0.366026,0,1.106996,0.0,0.0,0.0,0.458976,0.0,0.476552,0.0,0.995242,0.0,1.03253,-0.222067,1.569979,0.0,1.03253,0.220402,1.403239
3.271939,0.802662,0.736337,2,1.353084,0.0,0.0,0.0,0.985845,0.0,0.981582,0.0,2.077919,0.0,2.12676,-0.317317,2.988017,0.0,2.12676,0.316093,3.077341
2.989841,0.443263,0.129237,0,1.292396,0.0,0.0,0.0,0.71609,0.0,0.717562,0.0,1.588393,0.0,1.554718,-0.114275,2.213937,0.0,1.554718,0.10994,2.140534
1.007907,1.036101,0.311999,0,1.38142,0.0,0.0,0.0,0.23699,0.0,0.241898,0.0,0.523685,0.0,0.524112,-0.303017,0.746922,0.0,0.524112,0.308168,0.715416
3.364858,1.4261,0.178452,0,1.213506,0.0,0.0,0.0,0.776333,0.0,0.807566,0.0,1.727022,0.0,1.749726,-0.37479,2.526744,0.0,1.749726,0.38383,2.487916
1.334227,1.400105,0.629789,2,0.908928,0.0,0.0,0.0,0.394859,0.0,0.400268,0.0,0.88434,0.0,0.867247,-0.488597,1.182122,0.0,0.867247,0.478376,1.166238
1.915079,1.159909,0.027565,2,1.094997,0.0,0.0,0.0,0.559692,0.0,0.574524,0.0,1.189891,0.0,1.244801,-0.270716,1.785082,0.0,1.244801,0.273493,1.725044
3.993391,1.267173,0.737804,0,1.247071,0.0,0.0,0.0,0.98163,0.0,0.958414,0.0,1.945855,0.0,2.076563,-0.500609,2.72819,0.0,2.076563,0.491937,2.825559
1.931565,0.636557,0.484679,1,0.832869,0.0,0.0,0.0,0.527791,0.0,0.521523,0.0,1.131202,0.0,1.129966,-0.197153,1.546551,0.0,1.129966,0.197514,1.570514
3.333703,1.436044,0.702715,1,1.278816,0.0,0.0,0.0,0.892789,0.0,0.9001,0.0,1.940201,0.0,1.950216,-0.553323,2.744297,0.0,1.950216,0.556887,2.544216
2.934258,0.807066,0.889326,0,1.008093,0.0,0.0,0.0,0.706515,0.0,0.704222,0.0,1.569518,0.0,1.525814,-0.349614,2.177863,0.0,1.525814,0.334447,2.072461
0.737187,1.105023,0.572967,1,1.350711,0.0,0.0,0.0,0.206992,0.0,0.19904,0.0,0.417625,0.0,0.431254,-0.419975,0.639011,0.0,0.431254,0.378126,0.585175
2.864597,0.21252,0.784896,1,1.469762,0.0,0.0,0.0,0.751311,0.0,0.773441,0.0,1.632149,0.0,1.675789,-0.088246,2.258101,0.0,1.675789,0.083915,2.40664
3.14066,1.332711,0.407449,1,1.092181,0.0,0.0,0.0,0.858196,0.0,0.847978,0.0,1.848558,0.0,1.837286,-0.422723,2.529127,0.0,1.837286,0.407049,2.605241
1.53425,0.727638,0.965064,1,0.720986,0.0,0.0,0.0,0.406524,0.0,0.414247,0.0,0.879036,0.0,0.897536,-0.321221,1.215459,0.0,0.897536,0.307552,1.306791
3.342148,1.033422,0.830132,0,1.390825,0.0,0.0,0.0,0.776768,0.0,0.802116,0.0,1.768914,0.0,1.737917,-0.442472,2.355859,0.0,1.737917,0.444252,2.285623
0.974396,0.566043,0.762682,1,0.654507,0.0,0.0,0.0,0.271806,0.0,0.263087,0.0,0.564516,0.0,0.570022,-0.212823,0.801092,0.0,0.570022,0.205013,0.796105
3.835223,0.721011,0.630423,2,1.095294,0.0,0.0,0.0,1.178355,0.0,1.150567,0.0,2.433939,0.0,2.492895,-0.24914,3.48455,0.0,2.492895,0.262564,3.42968
0.552382,1.029708,0.921994,0,1.316733,0.0,0.0,0.0,0.124946,0.0,0.132572,0.0,0.284149,0.0,0.287239,-0.424899,0.384726,0.0,0.287239,0.472279,0.410801
2.916949,1.410313,0.929739,0,1.233388,0.0,0.0,0.0,0.700538,0.0,0.700068,0.0,1.520007,0.0,1.516813,-0.612362,2.107981,0.0,1.516813,0.590074,2.187623
0.542911,0.944042,0.558422,2,1.305153,0.0,0.0,0.0,0.158347,0.0,0.162873,0.0,0.367091,0.0,0.352892,-0.333425,0.481423,0.0,0.352892,0.313032,0.482721
2.607061,0.770628,0.2222,2,1.051634,0.0,0.0,0.0,0.782526,0.0,0.782118,0.0,1.657398,0.0,1.694589,-0.208974,2.220141,0.0,1.694589,0.20149,2.552874
1.494134,1.444974,0.634222,0,1.372463,0.0,0.0,0.0,0.355205,0.0,0.358592,0.0,0.757186,0.0,0.776949,-0.538703,1.109967,0.0,0.776949,0.533731,1.008626
2.765069,0.50436,0.2147,1,1.199315,0.0,0.0,0.0,0.744957,0.0,0.746569,0.0,1.608172,0.0,1.617565,-0.141976,2.239233,0.0,1.617565,0.138936,2.257816
2.353601,1.438431,0.982855,0,0.911781,0.0,0.0,0.0,0.576603,0.0,0.564864,0.0,1.2561,0.0,1.223872,-0.645825,1.756295,0.0,1.223872,0.648427,1.714405
1.533872,1.257626,0.518184,2,1.41839,0.0,0.0,0.0,0.457896,0.0,0.460162,0.0,1.052036,0.0,0.997017,-0.465811,1.311588,0.0,0.997017,0.425063,1.383944
3.947444,0.30556,0.026855,1,0.823358,0.0,0.0,0.0,1.082616,0.0,1.06581,0.0,2.262101,0.0,2.309254,-0.064005,3.16121,0.0,2.309254,0.068087,3.091747
3.234235,0.902114,0.1705,1,0.870782,0.0,0.0,0.0,0.835547,0.0,0.873244,0.0,1.889641,0.0,1.892028,-0.231171,2.565954,0.0,1.892028,0.216566,2.737183
3.714528,0.817785,0.445956,0,0.954867,0.0,0.0,0.0,0.860964,0.0,0.891487,0.0,1.847528,0.0,1.931554,-0.255492,2.522096,0.0,1.931554,0.264004,2.662011
1.969682,1.210386,0.696407,0,0.543871,0.0,0.0,0.0,0.474412,0.0,0.472724,0.0,1.040203,0.0,1.024235,-0.418079,1.471639,0.0,1.024235,0.441754,1.451196
0.774808,0.624303,0.487407,1,1.338047,0.0,0.0,0.0,0.206575,0.0,0.209198,0.0,0.457475,0.0,0.453262,-0.215837,0.620751,0.0,0.453262,0.206419,0.631104
2.583877,0.639464,0.532083,2,1.394009,0.0,0.0,0.0,0.800093,0.0,0.775163,0.0,1.671161,0.0,1.67952,-0.21352,2.290685,0.0,1.67952,0.212338,2.362926
2.761406,1.44928,0.052253,1,0.51366,0.0,0.0,0.0,0.744702,0.0,0.74558,0.0,1.615152,0.0,1.615422,-0.329491,2.255369,0.0,1.615422,0.326169,2.370786
3.553218,1.409088,0.339061,0,0.840492,0.0,0.0,0.0,0.851906,0.0,0.852772,0.0,1.936331,0.0,1.847673,-0.40388,2.565469,0.0,1.847673,0.377566,2.648969
1.283524,0.722691,0.966916,0,0.771545,0.0,0.0,0.0,0.298394,0.0,0.308046,0.0,0.692734,0.0,0.667433,-0.285258,0.901942,0.0,0.667433,0.290475,0.926608
3.60661,1.104771,0.607185,1,0.931758,0.0,0.0,0.0,1.007048,0.0,0.973785,0.0,2.08849,0.0,2.109867,-0.387512,2.889931,0.0,2.109867,0.3885,2.75055
1.368628,1.407662,0.048978,1,0.732178,0.0,0.0,0.0,0.384829,0.0,0.36953,0.0,0.822633,0.0,0.800647,-0.31495,1.07784,0.0,0.800647,0.325944,1.104119
0.555639,0.54559,0.225952,0,0.876212,0.0,0.0,0.0,0.131206,0.0,0.133353,0.0,0.293728,0.0,0.288932,-0.148321,0.374131,0.0,0.288932,0.147873,0.40492
2.84154,0.589838,0.600512,1,0.664609,0.0,0.0,0.0,0.771632,0.0,0.767216,0.0,1.661629,0.0,1.662301,-0.202716,2.339974,0.0,1.662301,0.208481,2.300933
3.218802,1.495336,0.978355,2,0.614403,0.0,0.0,0.0,0.959906,0.0,0.965641,0.0,2.143858,0.0,2.092222,-0.628231,2.955474,0.0,2.092222,0.624957,2.910883
0.815092,1.112653,0.798908,2,1.156685,0.0,0.0,0.0,0.255321,0.0,0.244528,0.0,0.560957,0.0,0.52981,-0.452006,0.694154,0.0,0.52981,0.44054,0.722538
2.834583,1.256356,0.754224,0,1.246339,0.0,0.0,0.0,0.671663,0.0,0.6803,0.0,1.553682,0.0,1.473983,-0.511858,2.021182,0.0,1.473983,0.487537,1.968275
2.297879,1.371708,0.268171,0,1.061511,0.0,0.0,0.0,0.563294,0.0,0.551491,0.0,1.17798,0.0,1.194897,-0.381918,1.647641,0.0,1.194897,0.39922,1.556034
3.204531,1.48006,0.393394,1,0.915977,0.0,0.0,0.0,0.842936,0.0,0.865223,0.0,1.845284,0.0,1.874651,-0.436407,2.502448,0.0,1.874651,0.435199,2.724623
0.932903,0.505979,0.911517,2,1.444797,0.0,0.0,0.0,0.277055,0.0,0.279871,0.0,0.648671,0.0,0.606387,-0.218297,0.822369,0.0,0.606387,0.222779,0.844185
1.627557,0.536816,0.176112,2,0.788162,0.0,0.0,0.0,0.493773,0.0,0.488267,0.0,1.079988,0.0,1.057912,-0.1362,1.499888,0.0,1.057912,0.135361,1.438935
2.59464,0.963584,0.031857,2,0.671957,0.0,0.0,0.0,0.749508,0.0,0.778392,0.0,1.663973,0.0,1.686516,-0.21187,2.407896,0.0,1.686516,0.209223,2.494475
2.072094,1.447264,0.660969,1,0.877332,0.0,0.0,0.0,0.571535,0.0,0.559465,0.0,1.185096,0.0,1.212175,-0.529019,1.666456,0.0,1.212175,0.510453,1.69336
3.017045,0.331476,0.515133,0,0.988404,0.0,0.0,0.0,0.702574,0.0,0.724091,0.0,1.518876,0.0,1.568864,-0.108547,2.179375,0.0,1.568864,0.108016,2.157455
3.432872,1.2089,0.751243,0,0.698394,0.0,0.0,0.0,0.844061,0.0,0.823889,0.0,1.842801,0.0,1.785094,-0.447078,2.365481,0.0,1.785094,0.470596,2.555679
2.501929,0.303446,0.020999,0,0.929997,0.0,0.0,0.0,0.592478,0.0,0.600463,0.0,1.325969,0.0,1.301003,-0.068528,1.762466,0.0,1.301003,0.069635,1.759316
1.355846,0.489006,0.927905,2,1.280651,0.0,0.0,0.0,0.411475,0.0,0.406754,0.0,0.871164,0.0,0.8813,-0.221251,1.208146,0.0,0.8813,0.217429,1.232375
2.652828,1.281351,0.405092,2,1.032475,0.0,0.0,0.0,0.802436,0.0,0.795848,0.0,1.683036,0.0,1.724338,-0.393344,2.38572,0.0,1.724338,0.425183,2.400131
2.74662,1.187658,0.853126,1,1.276416,0.0,0.0,0.0,0.74823,0.0,0.741587,0.0,1.606154,0.0,1.606773,-0.480883,2.084416,0.0,1.606773,0.495147,2.188159
0.695238,0.249265,0.471989,2,1.029508,0.0,0.0,0.0,0.215186,0.0,0.208571,0.0,0.457125,0.0,0.451905,-0.082085,0.652211,0.0,0.451905,0.086256,0.621661
3.447011,0.420377,0.685987,2,0.501066,0.0,0.0,0.0,1.060782,0.0,1.034103,0.0,2.098797,0.0,2.240557,-0.14569,3.115488,0.0,2.240557,0.151973,3.130119
1.715008,0.828051,0.866466,2,1.235374,0.0,0.0,0.0,0.49592,0.0,0.514502,0.0,1.149932,0.0,1.114755,-0.352442,1.648893,0.0,1.114755,0.335066,1.552457
3.641907,0.694677,0.275477,0,1.298694,0.0,0.0,0.0,0.87933,0.0,0.874058,0.0,1.879008,0.0,1.893792,-0.201668,2.600751,0.0,1.893792,0.205396,2.659182
1.558993,1.371109,0.618773,0,1.370884,0.0,0.0,0.0,0.369032,0.0,0.374158,0.0,0.820197,0.0,0.810676,-0.494133,1.092507,0.0,0.810676,0.50015,1.129614
2.25584,0.727579,0.457298,0,0.541017,0.0,0.0,0.0,0.51645,0.0,0.541402,0.0,1.189093,0.0,1.173037,-0.208252,1.728949,0.0,1.173037,0.225588,1.599651
3.088705,1.484831,0.134141,0,0.848023,0.0,0.0,0.0,0.723224,0.0,0.741289,0.0,1.66907,0.0,1.606127,-0.368773,2.185477,0.0,1.606127,0.364398,2.176595
3.284822,0.70894,0.90861,0,1.228063,0.0,0.0,0.0,0.813446,0.0,0.788357,0.0,1.695213,0.0,1.708107,-0.304081,2.326872,0.0,1.708107,0.309666,2.431937
2.429154,0.359387,0.345483,0,1.452921,0.0,0.0,0.0,0.579874,0.0,0.582997,0.0,1.319725,0.0,1.26316,-0.119901,1.694907,0.0,1.26316,0.115034,1.62939
2.013221,1.48587,0.29934,0,0.718414,0.0,0.0,0.0,0.501152,0.0,0.483173,0.0,1.051781,0.0,1.046875,-0.408989,1.4701,0.0,1.046875,0.422035,1.434507
2.446463,1.145971,0.261996,0,0.745836,0.0,0.0,0.0,0.570658,0.0,0.587151,0.0,1.322935,0.0,1.272161,-0.319266,1.769079,0.0,1.272161,0.320372,1.869531
1.300533,0.327547,0.995992,1,0.947767,0.0,0.0,0.0,0.337473,0.0,0.351144,0.0,0.710836,0.0,0.760812,-0.145322,1.047763,0.0,0.760812,0.139511,1.039609
2.328747,0.792968,0.023661,1,0.797229,0.0,0.0,0.0,0.631899,0.0,0.628762,0.0,1.394361,0.0,1.362317,-0.172966,1.914944,0.0,1.362317,0.176253,1.869118
1.029549,0.511725,0.6696,1,0.657112,0.0,0.0,0.0,0.278747,0.0,0.277978,0.0,0.603953,0.0,0.602286,-0.179767,0.851755,0.0,0.602286,0.184378,0.84339
3.270225,0.762897,0.628772,0,0.826536,0.0,0.0,0.0,0.766982,0.0,0.784854,0.0,1.669081,0.0,1.700517,-0.270887,2.44046,0.0,1.700517,0.273588,2.437344
3.009468,1.076057,0.845858,0,0.563172,0.0,0.0,0.0,0.725232,0.0,0.722272,0.0,1.640824,0.0,1.564923,-0.430457,2.162265,0.0,1.564923,0.409169,2.24424
3.584707,1.275429,0.846987,0,1.385414,0.0,0.0,0.0,0.850466,0.0,0.86033,0.0,1.957358,0.0,1.864048,-0.514057,2.480829,0.0,1.864048,0.542931,2.579679
0.622591,0.81839,0.438342,1,0.587643,0.0,0.0,0.0,0.162224,0.0,0.1681,0.0,0.355773,0.0,0.364216,-0.249346,0.511512,0.0,0.364216,0.263368,0.504654
1.323135,0.639951,0.923625,0,0.864927,0.0,0.0,0.0,0.322582,0.0,0.317552,0.0,0.690568,0.0,0.68803,-0.260404,0.968708,0.0,0.68803,0.2791,0.947255
2.082453,0.225926,0.762987,1,1.158182,0.0,0.0,0.0,0.555227,0.0,0.562262,0.0,1.149644,0.0,1.218235,-0.09032,1.603463,0.0,1.218235,0.09214,1.586231
0.70679,0.600658,0.94753,1,1.394601,0.0,0.0,0.0,0.195545,0.0,0.190833,0.0,0.42155,0.0,0.413472,-0.26686,0.574677,0.0,0.413472,0.262749,0.556193
2.171365,0.351586,0.856581,2,0.654583,0.0,0.0,0.0,0.655082,0.0,0.65141,0.0,1.363151,0.0,1.411387,-0.132817,1.901658,0.0,1.411387,0.143709,2.030326
3.561275,1.424446,0.455197,2,1.289899,0.0,0.0,0.0,1.135759,0.0,1.068383,0.0,2.396319,0.0,2.314829,-0.469441,3.214811,0.0,2.314829,0.463523,3.193336
0.586833,1.368673,0.803051,2,0.567604,0.0,0.0,0.0,0.173991,0.0,0.17605,0.0,0.412608,0.0,0.381441,-0.525917,0.499288,0.0,0.381441,0.55053,0.529879
2.873364,0.996934,0.263515,0,0.886748,0.0,0.0,0.0,0.682607,0.0,0.689607,0.0,1.425336,0.0,1.494149,-0.270333,2.074809,0.0,1.494149,0.270488,2.08397
3.450178,0.554278,0.177106,1,1.14246,0.0,0.0,0.0,0.929645,0.0,0.931548,0.0,1.986495,0.0,2.018354,-0.145613,2.795755,0.0,2.018354,0.144279,2.766417
1.869585,0.635108,0.811121,2,0.788224,0.0,0.0,0.0,0.533699,0.0,0.560875,0.0,1.176745,0.0,1.21523,-0.247493,1.585132,0.0,1.21523,0.242489,1.683138
3.27945,0.772911,0.535747,2,0.994805,0.0,0.0,0.0,1.013943,0.0,0.983835,0.0,2.167209,0.0,2.131642,-0.27424,2.893039,0.0,2.131642,0.250713,3.033326
1.293404,1.133041,0.997147,2,1.401263,0.0,0.0,0.0,0.393798,0.0,0.388021,0.0,0.811862,0.0,0.840712,-0.54544,1.155886,0.0,0.840712,0.50884,1.102135
0.621676,1.346847,0.144667,2,0.607348,0.0,0.0,0.0,0.185998,0.0,0.186503,0.0,0.406264,0.0,0.40409,-0.32318,0.561664,0.0,0.40409,0.325847,0.550485
3.429263,0.411358,0.321513,0,0.717275,0.0,0.0,0.0,0.79571,0.0,0.823023,0.0,1.81434,0.0,1.783217,-0.116792,2.484578,0.0,1.783217,0.113472,2.508816
3.79099,0.919672,0.065085,1,1.442571,0.0,0.0,0.0,1.067967,0.0,1.023567,0.0,2.353805,0.0,2.217729,-0.215939,3.029129,0.0,2.217729,0.229217,3.142623
3.032998,0.850302,0.070663,0,0.841354,0.0,0.0,0.0,0.74216,0.0,0.72792,0.0,1.643577,0.0,1.577159,-0.199725,2.312692,0.0,1.577159,0.195815,2.2055
2.333244,1.324689,0.67864,1,1.196538,0.0,0.0,0.0,0.600961,0.0,0.629976,0.0,1.472577,0.0,1.364947,-0.508721,1.905446,0.0,1.364947,0.504992,1.919458
3.456693,0.383081,0.588352,0,1.365097,0.0,0.0,0.0,0.833987,0.0,0.829606,0.0,1.819049,0.0,1.797481,-0.132062,2.585076,0.0,1.797481,0.137705,2.58364
1.059825,1.166242,0.5312,1,0.647934,0.0,0.0,0.0,0.291896,0.0,0.286153,0.0,0.599735,0.0,0.619998,-0.406011,0.832133,0.0,0.619998,0.386047,0.829735
1.974796,1.271205,0.129125,1,0.943053,0.0,0.0,0.0,0.512329,0.0,0.533195,0.0,1.141801,0.0,1.155255,-0.2988,1.615073,0.0,1.155255,0.313207,1.614264
3.068768,0.896993,0.566884,1,0.694394,0.0,0.0,0.0,0.78951,0.0,0.828567,0.0,1.846281,0.0,1.79523,-0.276843,2.355692,0.0,1.79523,0.31065,2.463587
1.310922,1.036987,0.873222,1,1.320162,0.0,0.0,0.0,0.348405,0.0,0.353949,0.0,0.755137,0.0,0.766889,-0.445613,1.071054,0.0,0.766889,0.451298,1.055866
0.614753,0.271967,0.054296,0,1.363616,0.0,0.0,0.0,0.142619,0.0,0.147541,0.0,0.341809,0.0,0.319672,-0.065919,0.44989,0.0,0.319672,0.064286,0.453302
3.462321,0.377528,0.600817,0,1.315096,0.0,0.0,0.0,0.829744,0.0,0.830957,0.0,1.834414,0.0,1.800407,-0.138929,2.553417,0.0,1.800407,0.140418,2.485744
1.418103,0.986098,0.702599,2,1.374808,0.0,0.0,0.0,0.425428,0.0,0.425431,0.0,0.919548,0.0,0.921767,-0.374629,1.231843,0.0,0.921767,0.386822,1.228515
