petal_height,petal_width,opening_degree,layer_index,curvature_intensity,bone_root_start_x,bone_root_start_y,bone_root_end_x,bone_root_end_y,bone_middle_start_x,bone_middle_start_y,bone_middle_end_x,bone_middle_end_y,bone_tip_start_x,bone_tip_start_y,bone_tip_end_x,bone_tip_end_y,bone_left_lower_start_x,bone_left_lower_start_y,bone_left_lower_end_x,bone_left_lower_end_y,bone_left_upper_start_x,bone_left_upper_start_y,bone_left_upper_end_x,bone_left_upper_end_y,bone_right_lower_start_x,bone_right_lower_start_y,bone_right_lower_end_x,bone_right_lower_end_y,bone_right_upper_start_x,bone_right_upper_start_y,bone_right_upper_end_x,bone_right_upper_end_y
3.972272,0.429921,0.786515,2,0.851004,0.0,0.0,0.0,1.013221,0.0,0.993068,0.0,2.287209,0.0,2.383363,0.0,3.964141,0.0,0.993068,-0.082895,1.141484,0.0,2.383363,-0.057237,2.432968,0.0,0.993068,0.083424,1.080737,0.0,2.383363,0.055627,2.500818
7.109368,1.638849,0.518554,2,1.010466,0.0,0.0,0.0,1.797914,0.0,1.777342,0.0,4.304114,0.0,4.265621,0.0,7.205657,0.0,1.777342,-0.309778,2.053456,0.0,4.265621,-0.219344,4.662267,0.0,1.777342,0.31425,1.96035,0.0,4.265621,0.229632,4.428931
4.884146,2.755299,0.873171,0,1.251758,0.0,0.0,0.0,0.925255,0.0,0.976829,0.0,2.407064,0.0,2.34439,0.0,3.906348,0.0,0.976829,-0.643488,1.055122,0.0,2.34439,-0.447594,2.462693,0.0,0.976829,0.619118,1.080292,0.0,2.34439,0.444929,2.411656
9.050192,1.308868,0.735765,0,0.681623,0.0,0.0,0.0,1.903893,0.0,1.810038,0.0,4.458291,0.0,4.344092,0.0,7.290925,0.0,1.810038,-0.160788,2.030651,0.0,4.344092,-0.10942,4.531592,0.0,1.810038,0.148372,2.092183,0.0,4.344092,0.107731,4.762111
4.473071,2.162695,0.95604,0,1.401033,0.0,0.0,0.0,0.849607,0.0,0.894614,0.0,2.199703,0.0,2.147074,0.0,3.444132,0.0,0.894614,-0.58338,0.960306,0.0,2.147074,-0.374349,2.264713,0.0,0.894614,0.578439,0.97885,0.0,2.147074,0.416158,2.244869
7.660782,0.436071,0.554304,0,0.689478,0.0,0.0,0.0,1.470469,0.0,1.532156,0.0,3.610038,0.0,3.677175,0.0,6.125922,0.0,1.532156,-0.047339,1.705586,0.0,3.677175,-0.032847,3.666311,0.0,1.532156,0.045466,1.673816,0.0,3.677175,0.031893,3.950025
2.598319,1.772388,0.771957,0,1.196128,0.0,0.0,0.0,0.531738,0.0,0.519664,0.0,1.154405,0.0,1.247193,0.0,2.101443,0.0,0.519664,-0.364655,0.605784,0.0,1.247193,-0.256939,1.256976,0.0,0.519664,0.361485,0.586876,0.0,1.247193,0.261089,1.361991
6.154894,2.545074,0.605267,2,1.219831,0.0,0.0,0.0,1.499002,0.0,1.538724,0.0,3.722083,0.0,3.692936,0.0,6.465332,0.0,1.538724,-0.64627,1.703843,0.0,3.692936,-0.434761,3.893367,0.0,1.538724,0.640465,1.595092,0.0,3.692936,0.462167,3.943467
2.148452,2.745072,0.249025,0,1.394925,0.0,0.0,0.0,0.420896,0.0,0.42969,0.0,1.04999,0.0,1.031257,0.0,1.719356,0.0,0.42969,-0.481766,0.474823,0.0,1.031257,-0.320544,1.098022,0.0,0.42969,0.487622,0.455793,0.0,1.031257,0.33869,1.106241
6.544125,1.864076,0.475886,0,1.041453,0.0,0.0,0.0,1.277584,0.0,1.308825,0.0,3.089402,0.0,3.14118,0.0,4.922901,0.0,1.308825,-0.277122,1.443609,0.0,3.14118,-0.198802,3.399106,0.0,1.308825,0.290443,1.418541,0.0,3.14118,0.20535,3.380939
8.82408,2.243489,0.345226,1,1.322613,0.0,0.0,0.0,2.017429,0.0,1.985418,0.0,4.859086,0.0,4.765003,0.0,7.695992,0.0,1.985418,-0.441993,2.22051,0.0,4.765003,-0.308938,4.911366,0.0,1.985418,0.428593,2.202039,0.0,4.765003,0.331292,5.117693
7.509145,2.378882,0.687466,2,0.526888,0.0,0.0,0.0,1.962596,0.0,1.877286,0.0,4.377996,0.0,4.505487,0.0,7.189045,0.0,1.877286,-0.272386,2.103248,0.0,4.505487,-0.187673,4.50343,0.0,1.877286,0.263691,1.946857,0.0,4.505487,0.189094,4.761834
5.853148,0.932403,0.377461,0,0.508353,0.0,0.0,0.0,1.184125,0.0,1.17063,0.0,2.769624,0.0,2.809511,0.0,4.484402,0.0,1.17063,-0.0601,1.274042,0.0,2.809511,-0.045565,2.955068,0.0,1.17063,0.067008,1.224072,0.0,2.809511,0.045242,2.917801
5.456009,1.415306,0.289975,2,0.753521,0.0,0.0,0.0,1.283866,0.0,1.364002,0.0,3.190483,0.0,3.273606,0.0,5.557127,0.0,1.364002,-0.172662,1.482267,0.0,3.273606,-0.113305,3.352335,0.0,1.364002,0.174614,1.43365,0.0,3.273606,0.121224,3.49513
7.399152,1.812177,0.650453,1,0.678006,0.0,0.0,0.0,1.66096,0.0,1.664809,0.0,3.963799,0.0,3.995542,0.0,6.735901,0.0,1.664809,-0.223213,1.770443,0.0,3.995542,-0.157939,4.026088,0.0,1.664809,0.219409,1.828693,0.0,3.995542,0.161428,4.199932
4.166505,1.519795,0.988739,1,0.584167,0.0,0.0,0.0,0.89055,0.0,0.937464,0.0,2.299199,0.0,2.249913,0.0,3.628815,0.0,0.937464,-0.189641,1.017741,0.0,2.249913,-0.132889,2.329208,0.0,0.937464,0.19345,1.037102,0.0,2.249913,0.136829,2.412021
2.758565,1.574465,0.897052,2,1.088849,0.0,0.0,0.0,0.704333,0.0,0.689641,0.0,1.672955,0.0,1.655139,0.0,2.696214,0.0,0.689641,-0.404734,0.752333,0.0,1.655139,-0.275976,1.709497,0.0,0.689641,0.376028,0.787109,0.0,1.655139,0.27155,1.618192
3.822164,2.160249,0.440644,0,0.616734,0.0,0.0,0.0,0.774832,0.0,0.764433,0.0,1.834607,0.0,1.834639,0.0,3.091031,0.0,0.764433,-0.18147,0.801775,0.0,1.834639,-0.13818,1.906506,0.0,0.764433,0.187995,0.837083,0.0,1.834639,0.137907,1.981702
9.024665,2.326826,0.358908,2,1.122787,0.0,0.0,0.0,2.202366,0.0,2.256166,0.0,5.390981,0.0,5.414799,0.0,9.017877,0.0,2.256166,-0.402857,2.500587,0.0,5.414799,-0.306297,5.678098,0.0,2.256166,0.451539,2.548475,0.0,5.414799,0.30589,5.592016
5.494479,0.647625,0.102462,0,1.043837,0.0,0.0,0.0,1.102065,0.0,1.098896,0.0,2.756216,0.0,2.63735,0.0,4.571532,0.0,1.098896,-0.073478,1.218645,0.0,2.63735,-0.050335,2.757805,0.0,1.098896,0.07233,1.284481,0.0,2.63735,0.052176,2.780966
7.457075,1.061776,0.632258,0,0.975441,0.0,0.0,0.0,1.487169,0.0,1.491415,0.0,3.601655,0.0,3.579396,0.0,6.07103,0.0,1.491415,-0.170012,1.63617,0.0,3.579396,-0.128749,3.748623,0.0,1.491415,0.172239,1.711214,0.0,3.579396,0.111135,3.748682
3.933786,2.940944,0.213171,1,1.447441,0.0,0.0,0.0,0.847873,0.0,0.885102,0.0,2.100363,0.0,2.124245,0.0,3.418066,0.0,0.885102,-0.591972,0.951207,0.0,2.124245,-0.400336,2.234418,0.0,0.885102,0.575269,0.96937,0.0,2.124245,0.406937,2.149101
6.731676,1.82005,0.725835,2,1.367897,0.0,0.0,0.0,1.624612,0.0,1.682919,0.0,4.070178,0.0,4.039006,0.0,6.553292,0.0,1.682919,-0.530875,1.866137,0.0,4.039006,-0.385646,4.338385,0.0,1.682919,0.520142,1.862259,0.0,4.039006,0.391128,4.303519
4.416526,0.754952,0.265183,0,1.33892,0.0,0.0,0.0,0.897858,0.0,0.883305,0.0,2.179656,0.0,2.119932,0.0,3.332414,0.0,0.883305,-0.12142,0.941976,0.0,2.119932,-0.087619,2.247223,0.0,0.883305,0.126171,0.944424,0.0,2.119932,0.090272,2.283942
4.991627,0.970289,0.643079,1,1.375942,0.0,0.0,0.0,1.179718,0.0,1.123116,0.0,2.670225,0.0,2.695479,0.0,4.590235,0.0,1.123116,-0.231236,1.245428,0.0,2.695479,-0.175325,2.85066,0.0,1.123116,0.24747,1.257248,0.0,2.695479,0.174828,2.879955
4.698157,2.595269,0.434678,1,1.277349,0.0,0.0,0.0,1.009002,0.0,1.057085,0.0,2.452276,0.0,2.537005,0.0,4.076079,0.0,1.057085,-0.520604,1.156514,0.0,2.537005,-0.375339,2.589973,0.0,1.057085,0.520972,1.173428,0.0,2.537005,0.381644,2.752277
7.797476,1.454677,0.407948,1,1.389594,0.0,0.0,0.0,1.676055,0.0,1.754432,0.0,4.168747,0.0,4.210637,0.0,6.810163,0.0,1.754432,-0.30984,1.844834,0.0,4.210637,-0.238338,4.398461,0.0,1.754432,0.313734,1.898741,0.0,4.210637,0.214394,4.548536
3.63205,2.057303,0.332329,2,0.659411,0.0,0.0,0.0,0.894086,0.0,0.908012,0.0,2.258731,0.0,2.17923,0.0,3.528722,0.0,0.908012,-0.215486,0.996443,0.0,2.17923,-0.161089,2.390426,0.0,0.908012,0.226064,0.984304,0.0,2.17923,0.157673,2.312046
6.712145,1.591264,0.889847,2,1.102873,0.0,0.0,0.0,1.641112,0.0,1.678036,0.0,3.985438,0.0,4.027287,0.0,6.717034,0.0,1.678036,-0.396849,1.737221,0.0,4.027287,-0.284479,4.2039,0.0,1.678036,0.399317,1.825065,0.0,4.027287,0.289432,4.106309
6.760647,1.9055,0.166734,1,1.264533,0.0,0.0,0.0,1.566761,0.0,1.521146,0.0,3.668795,0.0,3.65075,0.0,5.911283,0.0,1.521146,-0.326187,1.659293,0.0,3.65075,-0.213941,3.636055,0.0,1.521146,0.296668,1.673115,0.0,3.65075,0.225728,3.976497
8.009369,2.758007,0.03198,2,1.265067,0.0,0.0,0.0,1.934687,0.0,2.002342,0.0,4.822246,0.0,4.805621,0.0,8.339426,0.0,2.002342,-0.449408,2.240204,0.0,4.805621,-0.324347,5.234118,0.0,2.002342,0.457447,2.082368,0.0,4.805621,0.320328,4.552788
7.61948,0.572268,0.594816,2,0.653497,0.0,0.0,0.0,1.878425,0.0,1.90487,0.0,4.392794,0.0,4.571688,0.0,7.707554,0.0,1.90487,-0.075059,2.012031,0.0,4.571688,-0.050128,4.736658,0.0,1.90487,0.073647,2.182612,0.0,4.571688,0.051622,4.868027
7.219939,2.077943,0.647736,1,1.128985,0.0,0.0,0.0,1.530339,0.0,1.624486,0.0,3.863632,0.0,3.898767,0.0,6.148896,0.0,1.624486,-0.426683,1.724579,0.0,3.898767,-0.290804,4.187931,0.0,1.624486,0.441169,1.765439,0.0,3.898767,0.322463,3.936801
5.070192,1.39303,0.007237,2,0.749261,0.0,0.0,0.0,1.272536,0.0,1.267548,0.0,3.192939,0.0,3.042115,0.0,5.009209,0.0,1.267548,-0.12581,1.357191,0.0,3.042115,-0.092095,3.170144,0.0,1.267548,0.130478,1.340505,0.0,3.042115,0.095881,3.027578
8.597505,2.50569,0.368949,1,0.883411,0.0,0.0,0.0,1.909862,0.0,1.934439,0.0,4.422278,0.0,4.642653,0.0,8.001083,0.0,1.934439,-0.324726,2.13771,0.0,4.642653,-0.232025,4.817052,0.0,1.934439,0.333646,2.160281,0.0,4.642653,0.241899,4.806549
2.316124,1.314683,0.210275,2,1.414036,0.0,0.0,0.0,0.594758,0.0,0.579031,0.0,1.427328,0.0,1.389674,0.0,2.311787,0.0,0.579031,-0.26293,0.634286,0.0,1.389674,-0.196687,1.466578,0.0,0.579031,0.255008,0.642105,0.0,1.389674,0.199619,1.500819
4.342262,2.67322,0.236287,1,0.858033,0.0,0.0,0.0,0.983381,0.0,0.977009,0.0,2.371222,0.0,2.344821,0.0,3.910278,0.0,0.977009,-0.312655,1.095559,0.0,2.344821,-0.229042,2.430433,0.0,0.977009,0.317853,1.084089,0.0,2.344821,0.215217,2.472481
7.765088,0.706119,0.464663,2,0.631818,0.0,0.0,0.0,1.975356,0.0,1.941272,0.0,4.482587,0.0,4.659053,0.0,7.021714,0.0,1.941272,-0.07637,2.118328,0.0,4.659053,-0.055171,4.787165,0.0,1.941272,0.080552,2.111895,0.0,4.659053,0.061553,4.821077
3.661486,2.651072,0.873474,0,0.685361,0.0,0.0,0.0,0.727917,0.0,0.732297,0.0,1.701981,0.0,1.757513,0.0,2.916037,0.0,0.732297,-0.318066,0.798857,0.0,1.757513,-0.237572,1.94031,0.0,0.732297,0.343405,0.816406,0.0,1.757513,0.238826,1.801779
2.863039,0.738513,0.01296,2,0.914986,0.0,0.0,0.0,0.708734,0.0,0.71576,0.0,1.724533,0.0,1.717823,0.0,2.947132,0.0,0.71576,-0.085895,0.810279,0.0,1.717823,-0.059345,1.901422,0.0,0.71576,0.084382,0.750039,0.0,1.717823,0.057864,1.8988
2.805421,1.960351,0.164267,0,1.300654,0.0,0.0,0.0,0.542866,0.0,0.561084,0.0,1.394455,0.0,1.346602,0.0,2.399182,0.0,0.561084,-0.289741,0.638282,0.0,1.346602,-0.212972,1.411332,0.0,0.561084,0.282501,0.598733,0.0,1.346602,0.217641,1.428344
4.158873,1.845578,0.020828,2,0.591139,0.0,0.0,0.0,1.06848,0.0,1.039718,0.0,2.428102,0.0,2.495324,0.0,3.76957,0.0,1.039718,-0.132637,1.176635,0.0,2.495324,-0.099105,2.747128,0.0,1.039718,0.14185,1.102536,0.0,2.495324,0.100835,2.619056
6.198462,0.717334,0.303451,2,0.571275,0.0,0.0,0.0,1.5315,0.0,1.549615,0.0,3.785783,0.0,3.719077,0.0,6.518305,0.0,1.549615,-0.066882,1.735085,0.0,3.719077,-0.044842,3.970093,0.0,1.549615,0.066398,1.725512,0.0,3.719077,0.048076,3.813915
6.098051,0.71008,0.812411,1,1.157828,0.0,0.0,0.0,1.379218,0.0,1.372062,0.0,3.359752,0.0,3.292948,0.0,5.585043,0.0,1.372062,-0.16818,1.460453,0.0,3.292948,-0.121162,3.540988,0.0,1.372062,0.159662,1.426239,0.0,3.292948,0.114253,3.416507
5.171635,2.760896,0.254804,0,1.065448,0.0,0.0,0.0,1.026004,0.0,1.034327,0.0,2.555859,0.0,2.482385,0.0,4.215539,0.0,1.034327,-0.359861,1.043007,0.0,2.482385,-0.264593,2.561038,0.0,1.034327,0.335287,1.143689,0.0,2.482385,0.252516,2.598134
6.177621,2.991926,0.360197,1,1.289691,0.0,0.0,0.0,1.412686,0.0,1.389965,0.0,3.373216,0.0,3.335915,0.0,5.47262,0.0,1.389965,-0.576289,1.458754,0.0,3.335915,-0.425698,3.584662,0.0,1.389965,0.555769,1.525685,0.0,3.335915,0.406969,3.380419
2.883776,0.923472,0.693051,1,0.673095,0.0,0.0,0.0,0.636034,0.0,0.648849,0.0,1.575257,0.0,1.557239,0.0,2.663139,0.0,0.648849,-0.119939,0.685277,0.0,1.557239,-0.08142,1.606761,0.0,0.648849,0.121942,0.715356,0.0,1.557239,0.08361,1.689041
8.629183,2.712186,0.667223,1,0.763132,0.0,0.0,0.0,1.966168,0.0,1.941566,0.0,4.483638,0.0,4.659759,0.0,7.897178,0.0,1.941566,-0.386182,2.200784,0.0,4.659759,-0.275886,5.099507,0.0,1.941566,0.369383,2.216261,0.0,4.659759,0.275768,4.909179
6.972084,0.563842,0.706039,0,0.644038,0.0,0.0,0.0,1.417535,0.0,1.394417,0.0,3.321375,0.0,3.3466,0.0,5.518293,0.0,1.394417,-0.064092,1.491246,0.0,3.3466,-0.043959,3.441565,0.0,1.394417,0.06133,1.506755,0.0,3.3466,0.043713,3.513731
5.798672,1.905566,0.450922,2,1.235113,0.0,0.0,0.0,1.521242,0.0,1.449668,0.0,3.411276,0.0,3.479203,0.0,5.956874,0.0,1.449668,-0.417181,1.463942,0.0,3.479203,-0.303098,3.793334,0.0,1.449668,0.419652,1.60482,0.0,3.479203,0.303264,3.612119
2.075649,0.705437,0.481129,2,0.586753,0.0,0.0,0.0,0.529558,0.0,0.518912,0.0,1.247711,0.0,1.24539,0.0,2.027252,0.0,0.518912,-0.080373,0.550076,0.0,1.24539,-0.05742,1.305018,0.0,0.518912,0.077433,0.565261,0.0,1.24539,0.05467,1.321883
3.971668,2.544765,0.422457,1,1.258022,0.0,0.0,0.0,0.877297,0.0,0.893625,0.0,2.139815,0.0,2.144701,0.0,3.563301,0.0,0.893625,-0.475467,0.986189,0.0,2.144701,-0.364559,2.269368,0.0,0.893625,0.505659,0.963902,0.0,2.144701,0.333231,2.253574
1.58626,2.320465,0.249463,2,1.328333,0.0,0.0,0.0,0.419139,0.0,0.396565,0.0,0.908502,0.0,0.951756,0.0,1.586951,0.0,0.396565,-0.485756,0.430251,0.0,0.951756,-0.338203,1.011022,0.0,0.396565,0.457328,0.441967,0.0,0.951756,0.330813,1.038703
2.667306,0.783442,0.932273,0,0.613377,0.0,0.0,0.0,0.550794,0.0,0.533461,0.0,1.243705,0.0,1.280307,0.0,2.1902,0.0,0.533461,-0.089512,0.596454,0.0,1.280307,-0.067916,1.319159,0.0,0.533461,0.08769,0.602502,0.0,1.280307,0.065426,1.277604
8.159271,2.472924,0.651468,0,0.549169,0.0,0.0,0.0,1.529344,0.0,1.631854,0.0,3.977819,0.0,3.91645,0.0,6.519279,0.0,1.631854,-0.218753,1.74149,0.0,3.91645,-0.155815,4.033299,0.0,1.631854,0.214936,1.769515,0.0,3.91645,0.166661,4.072605
8.760198,0.837802,0.727115,2,1.435413,0.0,0.0,0.0,2.185071,0.0,2.190049,0.0,5.388876,0.0,5.256119,0.0,8.938848,0.0,2.190049,-0.24945,2.361857,0.0,5.256119,-0.187558,5.513455,0.0,2.190049,0.249965,2.39092,0.0,5.256119,0.189556,5.789084
6.044509,0.775436,0.666502,2,0.985418,0.0,0.0,0.0,1.504052,0.0,1.511127,0.0,3.591891,0.0,3.626706,0.0,5.818626,0.0,1.511127,-0.155837,1.616624,0.0,3.626706,-0.111769,3.782249,0.0,1.511127,0.155487,1.736492,0.0,3.626706,0.116537,3.766976
3.933574,1.770452,0.613491,1,0.938741,0.0,0.0,0.0,0.911153,0.0,0.885054,0.0,2.067284,0.0,2.12413,0.0,3.558762,0.0,0.885054,-0.292412,0.998978,0.0,2.12413,-0.209303,2.359971,0.0,0.885054,0.286009,0.980441,0.0,2.12413,0.210186,2.236935
1.954478,0.705763,0.235942,2,1.054585,0.0,0.0,0.0,0.481969,0.0,0.48862,0.0,1.201727,0.0,1.172687,0.0,1.973047,0.0,0.48862,-0.109483,0.543822,0.0,1.172687,-0.083533,1.220185,0.0,0.48862,0.109962,0.548417,0.0,1.172687,0.079723,1.232054
2.985945,2.54761,0.351801,0,0.907619,0.0,0.0,0.0,0.616743,0.0,0.597189,0.0,1.462342,0.0,1.433254,0.0,2.38705,0.0,0.597189,-0.306155,0.631301,0.0,1.433254,-0.235824,1.434463,0.0,0.597189,0.313555,0.657104,0.0,1.433254,0.224933,1.441272
7.545775,2.596756,0.191068,2,0.716828,0.0,0.0,0.0,1.916078,0.0,1.886444,0.0,4.566261,0.0,4.527465,0.0,7.636499,0.0,1.886444,-0.274491,2.029836,0.0,4.527465,-0.200239,4.524579,0.0,1.886444,0.266639,2.078575,0.0,4.527465,0.198332,4.660907
4.2914,2.711713,0.652045,1,0.654747,0.0,0.0,0.0,0.946367,0.0,0.965565,0.0,2.202194,0.0,2.317356,0.0,3.944062,0.0,0.965565,-0.32296,1.010426,0.0,2.317356,-0.245147,2.409648,0.0,0.965565,0.334287,1.081285,0.0,2.317356,0.226727,2.514994
1.552035,1.983996,0.274843,2,0.612154,0.0,0.0,0.0,0.394198,0.0,0.388009,0.0,0.931192,0.0,0.931221,0.0,1.501578,0.0,0.388009,-0.187071,0.430903,0.0,0.931221,-0.135536,0.998671,0.0,0.388009,0.181248,0.441606,0.0,0.931221,0.134265,0.994807
5.621891,0.565008,0.887071,1,0.871627,0.0,0.0,0.0,1.251705,0.0,1.264926,0.0,3.047778,0.0,3.035821,0.0,5.004154,0.0,1.264926,-0.103294,1.383779,0.0,3.035821,-0.073661,3.205838,0.0,1.264926,0.100817,1.385814,0.0,3.035821,0.072611,3.137888
5.610505,2.433619,0.239805,0,0.709395,0.0,0.0,0.0,1.114572,0.0,1.122101,0.0,2.747285,0.0,2.693042,0.0,4.370071,0.0,1.122101,-0.214041,1.252235,0.0,2.693042,-0.145891,2.725199,0.0,1.122101,0.202147,1.183391,0.0,2.693042,0.1456,2.866631
5.84198,0.938337,0.673944,1,0.942349,0.0,0.0,0.0,1.358284,0.0,1.314446,0.0,3.191278,0.0,3.154669,0.0,5.424532,0.0,1.314446,-0.149606,1.421345,0.0,3.154669,-0.11818,3.385094,0.0,1.314446,0.166818,1.376306,0.0,3.154669,0.123723,3.268343
3.622143,0.565367,0.176239,0,0.685672,0.0,0.0,0.0,0.690972,0.0,0.724429,0.0,1.676955,0.0,1.738629,0.0,2.936509,0.0,0.724429,-0.044632,0.797665,0.0,1.738629,-0.031987,1.835362,0.0,0.724429,0.044525,0.789827,0.0,1.738629,0.031797,1.840866
3.540143,2.98165,0.318314,1,0.779511,0.0,0.0,0.0,0.811809,0.0,0.796532,0.0,1.878091,0.0,1.911677,0.0,3.208318,0.0,0.796532,-0.318898,0.875405,0.0,1.911677,-0.242101,2.086147,0.0,0.796532,0.329889,0.908891,0.0,1.911677,0.247588,1.990347
7.342774,2.210399,0.875817,1,1.217131,0.0,0.0,0.0,1.649366,0.0,1.652124,0.0,3.846078,0.0,3.965098,0.0,6.619592,0.0,1.652124,-0.532595,1.670675,0.0,3.965098,-0.394056,4.176558,0.0,1.652124,0.53841,1.781114,0.0,3.965098,0.416303,4.103165
2.391371,0.797086,0.225443,1,1.158615,0.0,0.0,0.0,0.539499,0.0,0.538058,0.0,1.210743,0.0,1.29134,0.0,2.208159,0.0,0.538058,-0.128162,0.561204,0.0,1.29134,-0.08849,1.319276,0.0,0.538058,0.126074,0.593639,0.0,1.29134,0.092136,1.341255
3.305927,1.58728,0.515255,1,1.493115,0.0,0.0,0.0,0.763546,0.0,0.743834,0.0,1.777406,0.0,1.785201,0.0,2.85337,0.0,0.743834,-0.374907,0.792014,0.0,1.785201,-0.287486,1.781531,0.0,0.743834,0.417235,0.868175,0.0,1.785201,0.279623,1.975308
4.735464,2.235489,0.230304,2,0.596386,0.0,0.0,0.0,1.234488,0.0,1.183866,0.0,2.856642,0.0,2.841278,0.0,4.782421,0.0,1.183866,-0.20674,1.310442,0.0,2.841278,-0.148194,2.814481,0.0,1.183866,0.198743,1.298057,0.0,2.841278,0.151454,3.016298
7.397284,2.892931,0.974365,0,1.068983,0.0,0.0,0.0,1.455634,0.0,1.479457,0.0,3.693236,0.0,3.550696,0.0,5.831756,0.0,1.479457,-0.606716,1.631812,0.0,3.550696,-0.431748,3.891428,0.0,1.479457,0.60136,1.657136,0.0,3.550696,0.442853,3.737949
9.24132,2.126528,0.974862,1,0.661982,0.0,0.0,0.0,2.141757,0.0,2.079297,0.0,5.026213,0.0,4.990313,0.0,8.342766,0.0,2.079297,-0.321136,2.197864,0.0,4.990313,-0.213114,5.052386,0.0,2.079297,0.29338,2.358653,0.0,4.990313,0.213314,5.207909
2.11105,1.891566,0.869047,1,0.696584,0.0,0.0,0.0,0.478761,0.0,0.474986,0.0,1.170767,0.0,1.139967,0.0,1.905691,0.0,0.474986,-0.290741,0.50842,0.0,1.139967,-0.191345,1.200669,0.0,0.474986,0.259697,0.489108,0.0,1.139967,0.191091,1.27291
3.757298,2.254071,0.512297,0,0.938395,0.0,0.0,0.0,0.7464,0.0,0.75146,0.0,1.783082,0.0,1.803503,0.0,2.958008,0.0,0.75146,-0.298593,0.78694,0.0,1.803503,-0.231267,1.956294,0.0,0.75146,0.301174,0.804864,0.0,1.803503,0.22998,1.928828
9.498275,2.066846,0.672806,0,0.6987,0.0,0.0,0.0,1.869863,0.0,1.899655,0.0,4.57905,0.0,4.559172,0.0,7.80583,0.0,1.899655,-0.237137,2.021908,0.0,4.559172,-0.164484,4.607386,0.0,1.899655,0.22624,2.04624,0.0,4.559172,0.17067,4.496006
6.468194,1.671599,0.161238,0,0.837781,0.0,0.0,0.0,1.345443,0.0,1.293639,0.0,3.048682,0.0,3.104733,0.0,5.370977,0.0,1.293639,-0.158803,1.468955,0.0,3.104733,-0.113071,3.143576,0.0,1.293639,0.145939,1.46544,0.0,3.104733,0.10963,3.335259
3.720091,2.722184,0.051958,0,0.504122,0.0,0.0,0.0,0.762703,0.0,0.744018,0.0,1.770601,0.0,1.785644,0.0,2.9736,0.0,0.744018,-0.143045,0.8236,0.0,1.785644,-0.101394,1.97194,0.0,0.744018,0.139662,0.843753,0.0,1.785644,0.103239,1.919835
9.574435,0.547446,0.326955,1,1.219175,0.0,0.0,0.0,2.335036,0.0,2.154248,0.0,5.184969,0.0,5.170195,0.0,8.787578,0.0,2.154248,-0.096924,2.465656,0.0,5.170195,-0.070308,5.771838,0.0,2.154248,0.100631,2.327001,0.0,5.170195,0.067627,5.36008
2.82098,2.937223,0.677411,0,1.004043,0.0,0.0,0.0,0.544628,0.0,0.564196,0.0,1.326223,0.0,1.35407,0.0,2.280442,0.0,0.564196,-0.476086,0.629555,0.0,1.35407,-0.347763,1.458263,0.0,0.564196,0.464986,0.631781,0.0,1.35407,0.351119,1.369408
9.526834,2.411936,0.915003,0,1.071356,0.0,0.0,0.0,1.853096,0.0,1.905367,0.0,4.697751,0.0,4.57288,0.0,7.222481,0.0,1.905367,-0.483022,2.086015,0.0,4.57288,-0.358543,4.927457,0.0,1.905367,0.485711,2.120605,0.0,4.57288,0.350933,4.941298
2.275777,1.703134,0.677413,0,0.777744,0.0,0.0,0.0,0.442434,0.0,0.455155,0.0,1.107846,0.0,1.092373,0.0,1.781524,0.0,0.455155,-0.220628,0.504102,0.0,1.092373,-0.156415,1.10108,0.0,0.455155,0.218285,0.472328,0.0,1.092373,0.154819,1.118494
3.592609,2.663635,0.859181,2,1.383434,0.0,0.0,0.0,0.942007,0.0,0.898152,0.0,2.181873,0.0,2.155566,0.0,3.639429,0.0,0.898152,-0.812846,0.996695,0.0,2.155566,-0.582167,2.386004,0.0,0.898152,0.802337,0.973529,0.0,2.155566,0.610039,2.227419
5.692318,1.809512,0.561493,0,0.676698,0.0,0.0,0.0,1.161347,0.0,1.138464,0.0,2.694674,0.0,2.732313,0.0,4.753616,0.0,1.138464,-0.186236,1.304853,0.0,2.732313,-0.128362,2.90446,0.0,1.138464,0.193508,1.242651,0.0,2.732313,0.137287,2.888166
3.722184,0.979455,0.095687,1,0.77246,0.0,0.0,0.0,0.80916,0.0,0.837491,0.0,2.126289,0.0,2.009979,0.0,3.110866,0.0,0.837491,-0.092178,0.935123,0.0,2.009979,-0.065494,2.143254,0.0,0.837491,0.092331,0.928503,0.0,2.009979,0.065227,1.993325
7.655701,0.704868,0.687229,0,1.165035,0.0,0.0,0.0,1.540623,0.0,1.53114,0.0,3.58034,0.0,3.674737,0.0,6.152066,0.0,1.53114,-0.137921,1.655281,0.0,3.674737,-0.100014,3.761799,0.0,1.53114,0.137689,1.724948,0.0,3.674737,0.100002,3.985966
5.453234,1.387623,0.995476,1,0.948979,0.0,0.0,0.0,1.170103,0.0,1.226978,0.0,2.891368,0.0,2.944747,0.0,5.16343,0.0,1.226978,-0.28826,1.402449,0.0,2.944747,-0.209484,3.016192,0.0,1.226978,0.305091,1.335667,0.0,2.944747,0.198557,3.064842
5.167483,2.169671,0.470755,2,0.91785,0.0,0.0,0.0,1.262304,0.0,1.291871,0.0,3.154386,0.0,3.10049,0.0,5.126969,0.0,1.291871,-0.350079,1.438929,0.0,3.10049,-0.250534,3.360497,0.0,1.291871,0.344158,1.43157,0.0,3.10049,0.239071,3.35799
