base_size,layer_index,petal_index,opening_degree,cp1_x,cp1_y,cp2_x,cp2_y,cp3_x,cp3_y,cp4_x,cp4_y,cp5_x,cp5_y,extrude_depth
4.784046,2,3,0.77546,-0.399637,0.0,-0.878357,1.801078,0.144781,4.685128,0.878557,1.907361,0.432098,0.0,0.01499
4.784046,2,4,0.77546,-0.426325,0.0,-0.801735,1.895565,0.140954,4.639465,0.853546,1.775273,0.392335,0.0,0.015459
4.784046,2,5,0.77546,-0.395928,0.0,-0.83895,1.862558,0.15096,4.577285,0.811517,1.764532,0.422989,0.0,0.014422
4.784046,2,6,0.77546,-0.414098,0.0,-0.828724,1.874869,0.142118,4.763342,0.847437,1.861889,0.425761,0.0,0.014774
4.784046,2,7,0.77546,-0.409077,0.0,-0.792527,1.92191,0.150517,4.89027,0.81431,1.921,0.402998,0.0,0.014303
4.784046,2,8,0.77546,-0.397667,0.0,-0.835906,1.841626,0.149237,4.915129,0.837752,1.79327,0.431313,0.0,0.015015
4.784046,2,9,0.77546,-0.409331,0.0,-0.827749,2.014849,0.163005,4.517888,0.839471,1.894289,0.395873,0.0,0.014091
4.784046,2,10,0.77546,-0.402968,0.0,-0.825693,1.924943,0.147288,4.759365,0.722954,1.880594,0.41416,0.0,0.014518
4.784046,2,11,0.77546,-0.428097,0.0,-0.857743,1.817719,0.143139,4.7038,0.855454,1.891115,0.413129,0.0,0.013831
4.784046,2,12,0.77546,-0.429541,0.0,-0.841689,1.88761,0.14683,4.936685,0.840782,1.809136,0.400397,0.0,0.014899
6.359061,0,0,0.432648,-0.415347,0.0,-0.832873,2.14134,0.001189,5.466869,0.826444,2.122437,0.432069,0.0,0.02864
6.359061,0,1,0.432648,-0.409872,0.0,-0.858507,2.194454,-0.0119,5.347438,0.838593,2.118905,0.409508,0.0,0.028666
6.359061,0,2,0.432648,-0.419738,0.0,-0.771891,2.187073,0.001029,5.331799,0.805648,2.118051,0.39338,0.0,0.028235
6.359061,0,3,0.432648,-0.420117,0.0,-0.800451,2.060487,0.009615,5.333524,0.832942,2.203844,0.412349,0.0,0.027741
6.359061,0,4,0.432648,-0.389683,0.0,-0.805318,2.201138,0.016099,4.964582,0.832493,2.075327,0.41792,0.0,0.026521
6.359061,1,0,0.432648,-0.451378,0.0,-0.945164,2.438021,0.080533,6.216017,0.97189,2.461976,0.453875,0.0,0.024187
6.359061,1,1,0.432648,-0.464384,0.0,-0.965884,2.502895,0.072302,5.838094,0.920108,2.449735,0.461795,0.0,0.025122
6.359061,1,2,0.432648,-0.474008,0.0,-0.849838,2.374178,0.04531,6.323635,0.925397,2.443026,0.44796,0.0,0.024858
6.359061,1,3,0.432648,-0.452378,0.0,-0.9469,2.510207,0.064151,5.69439,0.971411,2.389021,0.461155,0.0,0.025208
6.359061,1,4,0.432648,-0.494796,0.0,-0.957021,2.434862,0.046382,6.154259,0.939091,2.465148,0.467311,0.0,0.025382
6.359061,1,5,0.432648,-0.479847,0.0,-0.924991,2.481837,0.067824,6.122198,0.897955,2.488803,0.436887,0.0,0.024564
6.359061,1,6,0.432648,-0.464653,0.0,-0.92536,2.48554,0.052293,5.942717,0.906193,2.445813,0.446537,0.0,0.025045
6.359061,1,7,0.432648,-0.464053,0.0,-0.890816,2.435852,0.034024,6.085966,0.924996,2.508606,0.481619,0.0,0.026436
6.359061,2,0,0.432648,-0.524649,0.0,-1.037622,2.807446,0.112335,6.901638,1.016239,2.68945,0.510859,0.0,0.022642
6.359061,2,1,0.432648,-0.530763,0.0,-1.045109,2.682428,0.103619,6.744137,1.064081,2.650488,0.523052,0.0,0.02232
6.359061,2,2,0.432648,-0.529597,0.0,-1.042459,2.717191,0.132962,6.945652,0.993036,2.720364,0.533801,0.0,0.022552
6.359061,2,3,0.432648,-0.500086,0.0,-1.027483,2.619095,0.120062,7.321143,1.023786,2.742565,0.475793,0.0,0.02222
6.359061,2,4,0.432648,-0.508079,0.0,-1.053134,2.817415,0.112325,6.868037,1.048727,2.694794,0.514867,0.0,0.022574
6.359061,2,5,0.432648,-0.518827,0.0,-1.02409,2.728152,0.101727,6.965987,1.051781,2.842872,0.514362,0.0,0.023633
6.359061,2,6,0.432648,-0.510049,0.0,-1.004561,2.646044,0.101972,6.437962,1.056517,2.761395,0.520492,0.0,0.022556
6.359061,2,7,0.432648,-0.517629,0.0,-1.068764,2.789745,0.109392,6.772441,1.012183,2.693392,0.514262,0.0,0.021625
6.359061,2,8,0.432648,-0.524519,0.0,-1.110955,2.757549,0.108431,6.56555,1.098373,2.823065,0.517517,0.0,0.022201
6.359061,2,9,0.432648,-0.541321,0.0,-0.98988,2.754246,0.108088,6.729646,0.965597,2.686092,0.541746,0.0,0.022331
6.359061,2,10,0.432648,-0.510893,0.0,-1.103593,2.622915,0.12696,6.833767,1.018832,2.706686,0.533484,0.0,0.023099
6.359061,2,11,0.432648,-0.505006,0.0,-1.058287,2.820349,0.106075,6.395005,0.99565,2.841704,0.547405,0.0,0.024263
6.359061,2,12,0.432648,-0.523569,0.0,-1.020716,2.615945,0.120278,6.871209,1.057783,2.690255,0.5216,0.0,0.02228
4.973514,0,0,0.162862,-0.318685,0.0,-0.597257,1.830577,-0.007511,4.817172,0.627089,1.769126,0.315329,0.0,0.023145
4.973514,0,1,0.162862,-0.311978,0.0,-0.610303,1.818426,0.001955,4.631345,0.628333,1.870615,0.330612,0.0,0.0231
4.973514,0,2,0.162862,-0.296078,0.0,-0.631657,1.784155,-0.007865,4.859515,0.61127,1.847016,0.316319,0.0,0.023127
4.973514,0,3,0.162862,-0.30917,0.0,-0.625098,1.716874,-0.020037,4.597283,0.601744,1.815696,0.309054,0.0,0.023042
4.973514,0,4,0.162862,-0.306748,0.0,-0.633877,1.863414,-0.002144,4.54536,0.596254,1.761196,0.299049,0.0,0.024563
4.973514,1,0,0.162862,-0.328264,0.0,-0.711846,2.097522,0.030922,5.027206,0.700325,2.025371,0.35732,0.0,0.021625
4.973514,1,1,0.162862,-0.353379,0.0,-0.716715,2.183999,0.027395,5.168449,0.684388,2.048873,0.33155,0.0,0.020967
4.973514,1,2,0.162862,-0.344773,0.0,-0.732812,2.02397,0.009682,5.50108,0.694368,2.097166,0.355696,0.0,0.020597
4.973514,1,3,0.162862,-0.343898,0.0,-0.683766,2.072073,0.021885,5.273912,0.741381,2.008992,0.351866,0.0,0.021871
4.973514,1,4,0.162862,-0.355971,0.0,-0.686255,2.183999,0.017553,5.303959,0.730429,1.993682,0.359274,0.0,0.020855
4.973514,1,5,0.162862,-0.341567,0.0,-0.710164,2.13039,0.011786,5.150795,0.677378,2.033335,0.367077,0.0,0.020536
4.973514,1,6,0.162862,-0.333184,0.0,-0.693647,2.230673,0.006982,5.422981,0.696538,1.96189,0.367288,0.0,0.021109
4.973514,1,7,0.162862,-0.345172,0.0,-0.698356,2.044457,0.017559,5.330132,0.701884,2.053068,0.343593,0.0,0.021837
4.973514,2,0,0.162862,-0.379252,0.0,-0.755552,2.297651,0.047429,5.798286,0.757059,2.280354,0.400461,0.0,0.019176
4.973514,2,1,0.162862,-0.391392,0.0,-0.815343,2.327058,0.021447,5.799758,0.805064,2.209377,0.39361,0.0,0.019996
4.973514,2,2,0.162862,-0.396363,0.0,-0.759896,2.260227,0.027455,5.782474,0.744172,2.238483,0.381566,0.0,0.018418
4.973514,2,3,0.162862,-0.380463,0.0,-0.796665,2.288378,0.030807,5.877617,0.78187,2.193894,0.386141,0.0,0.019693
4.973514,2,4,0.162862,-0.405427,0.0,-0.800149,2.325932,0.033339,5.852214,0.762314,2.217045,0.377136,0.0,0.018077
4.973514,2,5,0.162862,-0.373689,0.0,-0.785677,2.230616,0.025423,5.633466,0.781857,2.229151,0.393652,0.0,0.018987
4.973514,2,6,0.162862,-0.383247,0.0,-0.762137,2.390527,0.023357,5.862553,0.742036,2.226798,0.393996,0.0,0.019341
4.973514,2,7,0.162862,-0.374582,0.0,-0.779715,2.221432,0.023268,5.919505,0.794131,2.329603,0.374052,0.0,0.019417
4.973514,2,8,0.162862,-0.378606,0.0,-0.741471,2.388759,0.041344,5.761484,0.761239,2.389636,0.383211,0.0,0.018677
4.973514,2,9,0.162862,-0.376239,0.0,-0.742256,2.227145,0.039826,5.911767,0.765248,2.279796,0.39413,0.0,0.017838
4.973514,2,10,0.162862,-0.400539,0.0,-0.724274,2.34403,0.029506,5.811596,0.771355,2.297185,0.370899,0.0,0.018441
4.973514,2,11,0.162862,-0.364028,0.0,-0.787249,2.406788,0.024615,5.686899,0.754683,2.349069,0.367456,0.0,0.019179
4.973514,2,12,0.162862,-0.387198,0.0,-0.743405,2.25438,0.020048,5.841871,0.791888,2.28611,0.375255,0.0,0.017595
4.273267,0,0,0.339289,-0.271875,0.0,-0.566201,1.448852,0.009223,3.777833,0.546313,1.462894,0.273706,0.0,0.019296
4.273267,0,1,0.339289,-0.281132,0.0,-0.52425,1.522633,0.005316,3.615066,0.556129,1.544772,0.260325,0.0,0.018702
4.273267,0,2,0.339289,-0.28086,0.0,-0.569403,1.481431,-0.004746,3.792319,0.54111,1.462943,0.27539,0.0,0.019145
4.273267,0,3,0.339289,-0.281799,0.0,-0.576958,1.495123,0.011808,3.662684,0.530486,1.611711,0.272531,0.0,0.019991
4.273267,0,4,0.339289,-0.268747,0.0,-0.537851,1.497073,0.015643,3.766923,0.551065,1.50197,0.263366,0.0,0.018842
4.273267,1,0,0.339289,-0.296572,0.0,-0.610841,1.753759,0.024675,4.187215,0.614531,1.627003,0.319573,0.0,0.018072
4.273267,1,1,0.339289,-0.30779,0.0,-0.635324,1.67937,0.027956,4.321858,0.638371,1.64662,0.303893,0.0,0.017532
4.273267,1,2,0.339289,-0.298503,0.0,-0.620103,1.727827,0.024757,4.170286,0.616878,1.72616,0.311527,0.0,0.017149
4.273267,1,3,0.339289,-0.308553,0.0,-0.579825,1.628154,0.027289,4.064711,0.605579,1.611435,0.305625,0.0,0.017801
4.273267,1,4,0.339289,-0.308331,0.0,-0.590427,1.708806,0.017574,4.439708,0.599135,1.64376,0.292592,0.0,0.017678
4.273267,1,5,0.339289,-0.300874,0.0,-0.630802,1.681677,0.030096,4.226266,0.614809,1.627822,0.309095,0.0,0.016854
4.273267,1,6,0.339289,-0.310664,0.0,-0.606725,1.670553,0.034405,4.140196,0.620057,1.734435,0.322085,0.0,0.018345
4.273267,1,7,0.339289,-0.315209,0.0,-0.622089,1.656538,0.029758,4.276696,0.615072,1.7524,0.321615,0.0,0.016548
4.273267,2,0,0.339289,-0.326859,0.0,-0.68235,1.792772,0.061991,4.823882,0.706953,1.801931,0.352755,0.0,0.015524
4.273267,2,1,0.339289,-0.361313,0.0,-0.701918,1.895135,0.045852,4.918917,0.693062,1.875269,0.357392,0.0,0.015789
4.273267,2,2,0.339289,-0.338228,0.0,-0.702858,1.889169,0.059844,4.456033,0.695901,1.968732,0.33563,0.0,0.015282
4.273267,2,3,0.339289,-0.333403,0.0,-0.653659,1.900918,0.055246,4.598548,0.673499,1.835123,0.346378,0.0,0.016052
4.273267,2,4,0.339289,-0.346298,0.0,-0.675572,1.840968,0.049881,4.695771,0.667963,1.949432,0.32851,0.0,0.015628
4.273267,2,5,0.339289,-0.33728,0.0,-0.6783,1.835957,0.053282,4.500651,0.682006,1.776312,0.325699,0.0,0.015894
4.273267,2,6,0.339289,-0.346416,0.0,-0.678359,1.877871,0.057785,4.784434,0.679932,1.887148,0.366585,0.0,0.015022
4.273267,2,7,0.339289,-0.343542,0.0,-0.721217,1.850338,0.058763,4.582237,0.682574,1.963276,0.338331,0.0,0.015225
4.273267,2,8,0.339289,-0.331606,0.0,-0.680762,1.815142,0.055006,4.601979,0.681051,1.855194,0.351392,0.0,0.015815
4.273267,2,9,0.339289,-0.341986,0.0,-0.677134,1.925272,0.057306,4.657185,0.677948,1.913755,0.343974,0.0,0.015535
4.273267,2,10,0.339289,-0.345376,0.0,-0.644577,1.928158,0.055002,4.660421,0.71248,1.836233,0.355421,0.0,0.015362
4.273267,2,11,0.339289,-0.348515,0.0,-0.686413,1.920992,0.06792,4.567064,0.674797,1.867979,0.347698,0.0,0.014727
4.273267,2,12,0.339289,-0.338835,0.0,-0.702827,1.888228,0.059526,4.582092,0.683731,1.93082,0.322286,0.0,0.015136
3.01659,0,0,0.189014,-0.191473,0.0,-0.366434,1.148163,-0.003655,2.750748,0.389004,1.082341,0.194854,0.0,0.014754
3.01659,0,1,0.189014,-0.178494,0.0,-0.382249,1.144243,0.00039,2.773686,0.405378,1.166682,0.185153,0.0,0.013546
3.01659,0,2,0.189014,-0.190136,0.0,-0.387773,1.112011,-0.000761,2.82798,0.391905,1.068477,0.188136,0.0,0.01435
3.01659,0,3,0.189014,-0.193816,0.0,-0.400683,1.149781,0.001803,2.65442,0.37078,1.111413,0.190942,0.0,0.014309
3.01659,0,4,0.189014,-0.195622,0.0,-0.367357,1.123869,0.001091,2.80172,0.357213,1.095148,0.179754,0.0,0.015054
3.01659,1,0,0.189014,-0.204533,0.0,-0.422812,1.252447,0.014386,3.089215,0.402108,1.275735,0.212973,0.0,0.012577
3.01659,1,1,0.189014,-0.216079,0.0,-0.420845,1.203974,0.005875,3.037365,0.418402,1.288192,0.213204,0.0,0.013358
3.01659,1,2,0.189014,-0.214776,0.0,-0.422239,1.275549,0.010459,3.024489,0.419805,1.272493,0.217435,0.0,0.01319
3.01659,1,3,0.189014,-0.213229,0.0,-0.405757,1.176698,0.009601,3.079737,0.393643,1.248863,0.208226,0.0,0.012464
3.01659,1,4,0.189014,-0.212777,0.0,-0.416348,1.168842,0.0159,3.120446,0.422518,1.275984,0.228171,0.0,0.012845
3.01659,1,5,0.189014,-0.222681,0.0,-0.45762,1.215078,0.017301,2.895962,0.442267,1.20354,0.207086,0.0,0.012552
3.01659,1,6,0.189014,-0.216879,0.0,-0.437183,1.26982,0.013083,3.133153,0.412158,1.26615,0.214921,0.0,0.012789
3.01659,1,7,0.189014,-0.208324,0.0,-0.437622,1.264725,0.014797,3.235057,0.412753,1.307347,0.216403,0.0,0.012738
3.01659,2,0,0.189014,-0.234106,0.0,-0.481574,1.463583,0.029065,3.755455,0.467053,1.334986,0.231438,0.0,0.011329
3.01659,2,1,0.189014,-0.238686,0.0,-0.470846,1.439008,0.02157,3.357414,0.450382,1.390513,0.245586,0.0,0.011308
3.01659,2,2,0.189014,-0.225462,0.0,-0.467698,1.294946,0.021172,3.491676,0.481485,1.320277,0.234405,0.0,0.011519
3.01659,2,3,0.189014,-0.241971,0.0,-0.450583,1.433332,0.032525,3.490394,0.449191,1.395683,0.243852,0.0,0.011675
3.01659,2,4,0.189014,-0.233045,0.0,-0.475587,1.386796,0.021618,3.354412,0.467086,1.386438,0.227645,0.0,0.011316
3.01659,2,5,0.189014,-0.240838,0.0,-0.464356,1.375737,0.02393,3.402763,0.473265,1.336066,0.223345,0.0,0.010748
3.01659,2,6,0.189014,-0.236222,0.0,-0.467887,1.362186,0.028384,3.630622,0.464738,1.384567,0.232863,0.0,0.011135
3.01659,2,7,0.189014,-0.247142,0.0,-0.463366,1.422821,0.02716,3.565113,0.477774,1.343663,0.238066,0.0,0.011609
3.01659,2,8,0.189014,-0.239205,0.0,-0.460418,1.388323,0.022206,3.478918,0.46113,1.428346,0.23387,0.0,0.011861
3.01659,2,9,0.189014,-0.226129,0.0,-0.452993,1.447097,0.024039,3.45308,0.465944,1.343081,0.233734,0.0,0.011283
3.01659,2,10,0.189014,-0.241041,0.0,-0.477091,1.392359,0.020195,3.510641,0.488875,1.288346,0.245488,0.0,0.01148
3.01659,2,11,0.189014,-0.231239,0.0,-0.478974,1.383334,0.02966,3.484178,0.456032,1.329229,0.23242,0.0,0.011561
3.01659,2,12,0.189014,-0.246988,0.0,-0.474306,1.392889,0.023607,3.43685,0.462124,1.319151,0.223109,0.0,0.011676
4.577803,0,0,0.245842,-0.289495,0.0,-0.586641,1.664231,-0.004195,4.170425,0.600873,1.76387,0.29391,0.0,0.020412
4.577803,0,1,0.245842,-0.283347,0.0,-0.568532,1.703018,-0.000817,4.085432,0.543555,1.681484,0.305403,0.0,0.02084
4.577803,0,2,0.245842,-0.294406,0.0,-0.550193,1.639182,-0.004357,3.881916,0.595219,1.627294,0.302275,0.0,0.021826
4.577803,0,3,0.245842,-0.30277,0.0,-0.564356,1.673285,-0.006828,4.176588,0.568107,1.65556,0.293557,0.0,0.021563
4.577803,0,4,0.245842,-0.295258,0.0,-0.544697,1.636775,0.00865,4.25988,0.562452,1.662503,0.301821,0.0,0.020348
4.577803,1,0,0.245842,-0.333889,0.0,-0.636327,1.902161,0.02313,4.887487,0.628996,1.879151,0.323232,0.0,0.019222
4.577803,1,1,0.245842,-0.321844,0.0,-0.635949,1.892942,0.01628,4.728907,0.60505,1.830205,0.332275,0.0,0.019325
4.577803,1,2,0.245842,-0.327331,0.0,-0.659763,1.767468,0.025997,4.408021,0.677726,1.848988,0.317731,0.0,0.018704
4.577803,1,3,0.245842,-0.332116,0.0,-0.649362,1.790927,0.016187,4.42601,0.662797,1.873776,0.326634,0.0,0.019194
4.577803,1,4,0.245842,-0.318554,0.0,-0.691381,1.818658,0.031175,4.727889,0.656278,1.783531,0.332964,0.0,0.018992
4.577803,1,5,0.245842,-0.327637,0.0,-0.681664,1.889638,0.026439,4.47413,0.663165,1.81208,0.303188,0.0,0.018749
4.577803,1,6,0.245842,-0.339493,0.0,-0.688489,1.840864,0.020073,4.853194,0.647662,1.858059,0.322413,0.0,0.018264
4.577803,1,7,0.245842,-0.323486,0.0,-0.649224,1.947982,0.018193,4.554717,0.644046,1.803946,0.323757,0.0,0.020163
4.577803,2,0,0.245842,-0.363773,0.0,-0.679271,2.128159,0.053127,5.133098,0.725704,2.14793,0.369717,0.0,0.017238
4.577803,2,1,0.245842,-0.358815,0.0,-0.695844,1.931234,0.031268,5.063195,0.734003,2.052131,0.36567,0.0,0.017137
4.577803,2,2,0.245842,-0.352056,0.0,-0.722308,2.052297,0.041596,5.332755,0.73628,2.105415,0.370613,0.0,0.0168
4.577803,2,3,0.245842,-0.357221,0.0,-0.739541,2.107487,0.047424,5.167606,0.733579,2.170511,0.349025,0.0,0.01693
4.577803,2,4,0.245842,-0.36194,0.0,-0.70128,2.177166,0.052652,5.141237,0.730907,2.178862,0.370108,0.0,0.016661
4.577803,2,5,0.245842,-0.365209,0.0,-0.710032,2.053368,0.04074,5.239472,0.756522,1.924186,0.375935,0.0,0.016803
4.577803,2,6,0.245842,-0.368517,0.0,-0.700215,2.062637,0.051975,5.235577,0.725093,2.047602,0.357098,0.0,0.017505
4.577803,2,7,0.245842,-0.358091,0.0,-0.688712,2.171293,0.045187,5.427286,0.719275,2.086285,0.359883,0.0,0.01642
4.577803,2,8,0.245842,-0.354444,0.0,-0.768067,2.023057,0.027967,5.239824,0.720963,2.016682,0.359002,0.0,0.016439
4.577803,2,9,0.245842,-0.344793,0.0,-0.712566,1.99483,0.047445,4.796379,0.710305,2.160827,0.352491,0.0,0.016341
4.577803,2,10,0.245842,-0.354309,0.0,-0.721184,2.087724,0.040862,5.406705,0.709157,2.113817,0.351329,0.0,0.017265
4.577803,2,11,0.245842,-0.362664,0.0,-0.690547,2.086344,0.04357,5.332946,0.72212,2.029295,0.361669,0.0,0.01722
4.577803,2,12,0.245842,-0.353424,0.0,-0.710473,2.073517,0.038716,5.445225,0.732861,2.011625,0.357962,0.0,0.016486
6.353718,0,0,0.396861,-0.426823,0.0,-0.823598,2.240195,0.00625,5.348978,0.809591,2.372294,0.412089,0.0,0.027511
6.353718,0,1,0.396861,-0.408852,0.0,-0.849719,2.250977,-0.010736,5.798351,0.823981,2.178871,0.410023,0.0,0.02844
6.353718,0,2,0.396861,-0.430731,0.0,-0.844524,2.171374,0.00112,5.093063,0.79026,2.280758,0.40465,0.0,0.028766
6.353718,0,3,0.396861,-0.405185,0.0,-0.826316,2.256045,-0.012575,5.550022,0.830487,2.217905,0.419378,0.0,0.028308
6.353718,0,4,0.396861,-0.404814,0.0,-0.809394,2.26294,-0.005072,5.462999,0.825735,2.138561,0.421209,0.0,0.028995
6.353718,1,0,0.396861,-0.470831,0.0,-0.915036,2.469799,0.054303,6.377436,0.913446,2.517703,0.473181,0.0,0.025479
6.353718,1,1,0.396861,-0.453082,0.0,-0.906634,2.538056,0.048619,6.098268,0.889952,2.344827,0.457523,0.0,0.024111
6.353718,1,2,0.396861,-0.439936,0.0,-0.948154,2.53569,0.054326,6.090498,0.965981,2.484011,0.463836,0.0,0.025723
6.353718,1,3,0.396861,-0.472148,0.0,-0.923584,2.542158,0.04846,6.114628,0.89475,2.416991,0.461848,0.0,0.02441
6.353718,1,4,0.396861,-0.464494,0.0,-0.921653,2.447273,0.049393,5.910504,1.006739,2.533015,0.469319,0.0,0.025306
6.353718,1,5,0.396861,-0.478323,0.0,-0.938232,2.350952,0.055034,6.077983,0.984087,2.538174,0.484984,0.0,0.025244
6.353718,1,6,0.396861,-0.449834,0.0,-0.952303,2.424341,0.056767,6.117452,0.926517,2.540388,0.455086,0.0,0.025473
6.353718,1,7,0.396861,-0.463302,0.0,-0.980656,2.586776,0.050748,6.22592,0.96446,2.503979,0.475263,0.0,0.025575
6.353718,2,0,0.396861,-0.553474,0.0,-1.015129,2.729975,0.096212,7.030794,1.003871,2.648077,0.491822,0.0,0.021894
6.353718,2,1,0.396861,-0.526902,0.0,-1.029413,2.791195,0.11839,6.595261,1.012101,2.725342,0.546279,0.0,0.022702
6.353718,2,2,0.396861,-0.484764,0.0,-1.04726,2.699246,0.096139,6.817275,1.037095,2.766858,0.528509,0.0,0.022397
6.353718,2,3,0.396861,-0.519636,0.0,-0.998653,2.651541,0.089648,6.522556,1.017369,2.740475,0.502787,0.0,0.021836
6.353718,2,4,0.396861,-0.526269,0.0,-0.988681,2.685397,0.102243,6.951861,1.01764,2.778793,0.522912,0.0,0.022366
6.353718,2,5,0.396861,-0.519844,0.0,-1.050561,2.653297,0.097582,6.916845,0.985833,2.696143,0.526045,0.0,0.022368
6.353718,2,6,0.396861,-0.512206,0.0,-1.01881,2.750597,0.104829,6.553554,1.046767,2.763155,0.505554,0.0,0.022756
6.353718,2,7,0.396861,-0.53081,0.0,-1.03156,2.714232,0.090066,6.741235,1.043823,2.732347,0.498219,0.0,0.022801
6.353718,2,8,0.396861,-0.518818,0.0,-1.0264,2.830928,0.093799,6.607821,1.01745,2.686313,0.51892,0.0,0.022066
6.353718,2,9,0.396861,-0.528734,0.0,-0.985443,2.75022,0.106944,6.723499,1.097114,2.624185,0.51424,0.0,0.021959
6.353718,2,10,0.396861,-0.548625,0.0,-1.046105,2.815405,0.101106,7.053004,1.016101,2.763074,0.520853,0.0,0.022166
6.353718,2,11,0.396861,-0.521903,0.0,-1.054207,2.743281,0.118086,6.641215,1.018449,2.89874,0.50143,0.0,0.022218
6.353718,2,12,0.396861,-0.516102,0.0,-1.018786,2.710638,0.113466,6.841737,0.997466,2.755396,0.514782,0.0,0.02101
4.525269,0,0,0.569208,-0.30619,0.0,-0.600424,1.46134,0.004583,3.710216,0.624073,1.553595,0.303952,0.0,0.018787
4.525269,0,1,0.569208,-0.291814,0.0,-0.610841,1.471993,0.00138,3.817612,0.60995,1.513804,0.298749,0.0,0.018308
4.525269,0,2,0.569208,-0.29969,0.0,-0.616308,1.542787,0.005479,3.773775,0.593667,1.491081,0.303327,0.0,0.018553
4.525269,0,3,0.569208,-0.309171,0.0,-0.609383,1.566341,0.003338,3.814619,0.609154,1.505567,0.316191,0.0,0.019152
4.525269,0,4,0.569208,-0.298904,0.0,-0.606206,1.468032,-0.007447,3.839351,0.620109,1.528479,0.32467,0.0,0.018711
4.525269,1,0,0.569208,-0.345333,0.0,-0.691635,1.722222,0.054568,4.198917,0.665909,1.763197,0.336088,0.0,0.016524
4.525269,1,1,0.569208,-0.338627,0.0,-0.64466,1.697446,0.054414,4.105594,0.647994,1.617443,0.3405,0.0,0.016632
4.525269,1,2,0.569208,-0.342727,0.0,-0.686754,1.599375,0.043693,4.15808,0.677625,1.764319,0.35164,0.0,0.016329
4.525269,1,3,0.569208,-0.346063,0.0,-0.685076,1.730319,0.060111,4.21421,0.684105,1.687882,0.350873,0.0,0.016522
4.525269,1,4,0.569208,-0.33925,0.0,-0.685411,1.782622,0.04065,4.28772,0.696553,1.655561,0.353611,0.0,0.017606
4.525269,1,5,0.569208,-0.340586,0.0,-0.675826,1.787887,0.05831,4.073507,0.686971,1.666351,0.353032,0.0,0.017034
4.525269,1,6,0.569208,-0.345917,0.0,-0.665475,1.674305,0.038026,4.115831,0.673583,1.617625,0.345752,0.0,0.016527
4.525269,1,7,0.569208,-0.340635,0.0,-0.655719,1.628608,0.062357,4.435403,0.684594,1.58426,0.342373,0.0,0.016871
4.525269,2,0,0.569208,-0.347901,0.0,-0.777871,1.909805,0.106699,4.694136,0.740672,1.812655,0.364972,0.0,0.014691
4.525269,2,1,0.569208,-0.380596,0.0,-0.749586,1.91269,0.103601,4.937864,0.713847,1.737987,0.384999,0.0,0.014383
4.525269,2,2,0.569208,-0.375205,0.0,-0.766241,1.915623,0.105982,4.736517,0.764197,1.860789,0.374691,0.0,0.014189
4.525269,2,3,0.569208,-0.368442,0.0,-0.760566,1.988276,0.101569,4.743869,0.743644,1.886933,0.371936,0.0,0.015105
4.525269,2,4,0.569208,-0.368705,0.0,-0.777491,1.791401,0.100092,4.646042,0.723498,1.880519,0.384282,0.0,0.014433
4.525269,2,5,0.569208,-0.385209,0.0,-0.702692,1.814766,0.09743,4.850967,0.729837,1.877705,0.379463,0.0,0.014637
4.525269,2,6,0.569208,-0.388001,0.0,-0.74116,1.784655,0.09749,4.685684,0.748507,1.797036,0.388585,0.0,0.015001
4.525269,2,7,0.569208,-0.368841,0.0,-0.755367,1.823689,0.105064,4.792935,0.758412,1.994137,0.369248,0.0,0.014495
4.525269,2,8,0.569208,-0.377489,0.0,-0.742492,1.807131,0.108618,4.678407,0.788385,1.733276,0.364082,0.0,0.014699
4.525269,2,9,0.569208,-0.377435,0.0,-0.745986,1.79263,0.099877,4.797468,0.736119,1.869766,0.368071,0.0,0.015042
4.525269,2,10,0.569208,-0.385756,0.0,-0.768446,1.89142,0.101127,4.686141,0.747041,1.812549,0.387364,0.0,0.014762
4.525269,2,11,0.569208,-0.387342,0.0,-0.781775,1.877694,0.094525,4.572399,0.787612,1.920878,0.371187,0.0,0.015223
4.525269,2,12,0.569208,-0.388955,0.0,-0.778918,1.821187,0.09701,4.447897,0.719132,1.852986,0.382074,0.0,0.014533
6.261419,0,0,0.6881,-0.432485,0.0,-0.834384,2.057657,-0.002318,5.242513,0.827319,1.923806,0.440593,0.0,0.025316
6.261419,0,1,0.6881,-0.42974,0.0,-0.843463,2.000897,-0.008033,5.057751,0.8641,2.013594,0.42975,0.0,0.024837
6.261419,0,2,0.6881,-0.421908,0.0,-0.836268,2.035431,0.018799,4.99724,0.845775,1.968135,0.430538,0.0,0.025059
6.261419,0,3,0.6881,-0.419981,0.0,-0.878963,1.998955,-0.002037,4.950542,0.87991,1.961248,0.4085,0.0,0.025505
6.261419,0,4,0.6881,-0.446782,0.0,-0.848178,2.022517,-0.009268,5.061344,0.845572,2.017526,0.424096,0.0,0.02665
6.261419,1,0,0.6881,-0.500829,0.0,-0.951099,2.340863,0.066317,5.321561,1.027017,2.364429,0.467943,0.0,0.02197
6.261419,1,1,0.6881,-0.474569,0.0,-1.023015,2.1769,0.083474,5.88837,0.983523,2.167393,0.48567,0.0,0.021696
6.261419,1,2,0.6881,-0.461429,0.0,-1.010415,2.194796,0.091167,5.779251,0.945623,2.297745,0.468482,0.0,0.023298
6.261419,1,3,0.6881,-0.481339,0.0,-0.950786,2.203028,0.075984,5.535004,0.946715,2.187294,0.491436,0.0,0.022159
